2017-11-20 16:30:42,376 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-11-20 16:30:42,377 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2017-11-20 16:30:43,376 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: activemq://queue:Camel&ActiveMQ
2017-11-20 16:30:43,380 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 1 seconds
2017-11-20 16:30:43,402 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 1.607 seconds
2017-11-20 16:30:43,402 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 1.025 seconds
2017-11-20 16:31:35,093 | INFO | CamelTestSupport.java 243 | ********************************************************************************
2017-11-20 16:31:35,099 | INFO | CamelTestSupport.java 244 | Testing: readMessageFromActiveMQ(com.egaints.activemq.activemqcamel.jms.JmsReadRouteTest)
2017-11-20 16:31:35,100 | INFO | CamelTestSupport.java 245 | ********************************************************************************
2017-11-20 16:31:35,873 | INFO | DefaultCamelContext.java 2905 | Apache Camel 2.18.3 (CamelContext: camel-1) is starting
2017-11-20 16:31:35,874 | INFO | DefaultManagementStrategy.java 238 | JMX is disabled
2017-11-20 16:31:35,964 | INFO | DefaultTypeConverter.java 56 | Loaded 193 type converters
2017-11-20 16:31:36,143 | INFO | DefaultCamelContext.java 3152 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-11-20 16:31:36,424 | INFO | FailoverTransport.java 1052 | Successfully connected to tcp://localhost:61616
2017-11-20 16:31:36,439 | INFO | DefaultCamelContext.java 3693 | Route: route1 started and consuming from: activemq://queue:Camel&ActiveMQ
2017-11-20 16:31:36,439 | INFO | DefaultCamelContext.java 2947 | Total 1 routes, of which 1 are started.
2017-11-20 16:31:36,442 | INFO | DefaultCamelContext.java 2948 | Apache Camel 2.18.3 (CamelContext: camel-1) started in 0.566 seconds
2017-11-20 16:31:48,865 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: String, Body: 456]
2017-11-20 16:31:48,869 | INFO | CamelTestSupport.java 389 | ********************************************************************************
2017-11-20 16:31:48,869 | INFO | CamelTestSupport.java 390 | Testing done: readMessageFromActiveMQ(com.egaints.activemq.activemqcamel.jms.JmsReadRouteTest)
2017-11-20 16:31:48,869 | INFO | CamelTestSupport.java 391 | Took: 12.426 seconds (12426 millis)
2017-11-20 16:31:48,870 | INFO | CamelTestSupport.java 420 | ********************************************************************************
2017-11-20 16:31:48,881 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-11-20 16:31:48,882 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2017-11-20 16:31:49,874 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: activemq://queue:Camel&ActiveMQ
2017-11-20 16:31:49,874 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2017-11-20 16:31:49,890 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 14.017 seconds
2017-11-20 16:31:49,890 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 1.009 seconds
2017-11-20 16:32:20,746 | INFO | CamelTestSupport.java 243 | ********************************************************************************
2017-11-20 16:32:20,749 | INFO | CamelTestSupport.java 244 | Testing: readMessageFromActiveMQ(com.egaints.activemq.activemqcamel.jms.JmsReadRouteTest)
2017-11-20 16:32:20,750 | INFO | CamelTestSupport.java 245 | ********************************************************************************
2017-11-20 16:32:21,410 | INFO | DefaultCamelContext.java 2905 | Apache Camel 2.18.3 (CamelContext: camel-1) is starting
2017-11-20 16:32:21,411 | INFO | DefaultManagementStrategy.java 238 | JMX is disabled
2017-11-20 16:32:21,530 | INFO | DefaultTypeConverter.java 56 | Loaded 193 type converters
2017-11-20 16:32:21,808 | INFO | DefaultCamelContext.java 3152 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2017-11-20 16:32:22,049 | INFO | FailoverTransport.java 1052 | Successfully connected to tcp://localhost:61616
2017-11-20 16:32:22,061 | INFO | DefaultCamelContext.java 3693 | Route: route1 started and consuming from: activemq://queue:Camel&ActiveMQ
2017-11-20 16:32:22,062 | INFO | DefaultCamelContext.java 2947 | Total 1 routes, of which 1 are started.
2017-11-20 16:32:22,067 | INFO | DefaultCamelContext.java 2948 | Apache Camel 2.18.3 (CamelContext: camel-1) started in 0.653 seconds
2017-11-20 16:32:22,112 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: String, Body: 456]
2017-11-20 16:32:22,115 | INFO | CamelTestSupport.java 389 | ********************************************************************************
2017-11-20 16:32:22,115 | INFO | CamelTestSupport.java 390 | Testing done: readMessageFromActiveMQ(com.egaints.activemq.activemqcamel.jms.JmsReadRouteTest)
2017-11-20 16:32:22,116 | INFO | CamelTestSupport.java 391 | Took: 0.046 seconds (46 millis)
2017-11-20 16:32:22,116 | INFO | CamelTestSupport.java 420 | ********************************************************************************
2017-11-20 16:32:22,124 | INFO | DefaultCamelContext.java 3173 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutting down
2017-11-20 16:32:22,131 | INFO | DefaultShutdownStrategy.java 196 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2017-11-20 16:32:23,125 | INFO | DefaultShutdownStrategy.java 669 | Route: route1 shutdown complete, was consuming from: activemq://queue:Camel&ActiveMQ
2017-11-20 16:32:23,128 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 1 seconds
2017-11-20 16:32:23,147 | INFO | DefaultCamelContext.java 3262 | Apache Camel 2.18.3 (CamelContext: camel-1) uptime 1.738 seconds
2017-11-20 16:32:23,148 | INFO | DefaultCamelContext.java 3263 | Apache Camel 2.18.3 (CamelContext: camel-1) is shutdown in 1.023 seconds
